Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Argentina,ARG,"Population ages 20-24, male",SP.POP.2024.MA,1783128,1778396,1776122,1774537,1771110,1769979
Argentina,ARG,"Population ages 25-29, female",SP.POP.2529.FE,1723971,1727965,1725801,1719381,1711900,1705570
Argentina,ARG,"Population ages 25-29, male",SP.POP.2529.MA,1789343,1793543,1791489,1785580,1778823,1773155
Argentina,ARG,"Population ages 30-34, female",SP.POP.3034.FE,1631982,1651617,1671006,1689393,1706424,1718778
Argentina,ARG,"Population ages 30-34, male",SP.POP.3034.MA,1686672,1707981,1728517,1747637,1765306,1778229
Argentina,ARG,"Population ages 35-39, female",SP.POP.3539.FE,1582971,1583375,1586709,1595314,1607882,1624522
Argentina,ARG,"Population ages 35-39, male",SP.POP.3539.MA,1617861,1620816,1627683,1640079,1655630,1674400
Argentina,ARG,"Population ages 40-44, female",SP.POP.4044.FE,1527922,1548702,1561392,1567877,1570811,1571688
Argentina,ARG,"Population ages 40-44, male",SP.POP.4044.MA,1559029,1580202,1591879,1597110,1599727,1601907
Argentina,ARG,"Population ages 45-49, female",SP.POP.4549.FE,1335841,1372580,1410709,1449036,1483051,1511433
Argentina,ARG,"Population ages 45-49, male",SP.POP.4549.MA,1331729,1374781,1419663,1464950,1504405,1535521
Argentina,ARG,"Population ages 50-54, female",SP.POP.5054.FE,1159653,1183031,1211454,1243297,1277694,1314083
Argentina,ARG,"Population ages 50-54, male",SP.POP.5054.MA,1135642,1157373,1185393,1219398,1257866,1299873
Argentina,ARG,"Population ages 55-59, female",SP.POP.5559.FE,1093881,1095091,1096746,1102245,1112720,1129972
Argentina,ARG,"Population ages 55-59, male",SP.POP.5559.MA,1056904,1056908,1057210,1062536,1072770,1089441
Argentina,ARG,"Population ages 60-64, female",SP.POP.6064.FE,1011259,1017473,1023995,1034084,1043734,1049727
Argentina,ARG,"Population ages 60-64, male",SP.POP.6064.MA,942429,949623,957507,969758,981116,988190
Argentina,ARG,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3093343,3133363,3167383,3214319,3272839,3332088
Argentina,ARG,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2236341,2267236,2297040,2342742,2400798,2460975
Armenia,ARM,"Population ages 10-14, male",SP.POP.1014.MA,101564,103695,105773,106958,106026,105148
Armenia,ARM,"Population ages 15-19, female",SP.POP.1519.FE,83126,84813,87175,90975,92463,92730
Armenia,ARM,"Population ages 10-14, female",SP.POP.1014.FE,93931,95899,97461,98169,97145,96327
Armenia,ARM,"Population ages 15-19, male",SP.POP.1519.MA,87330,87525,89592,94121,96556,98071
Armenia,ARM,"Population ages 20-24, female",SP.POP.2024.FE,87749,86173,86710,90320,90709,88101
Armenia,ARM,"Population ages 20-24, male",SP.POP.2024.MA,89238,86435,86157,89669,90093,87821
Armenia,ARM,"Population ages 25-29, female",SP.POP.2529.FE,117736,108747,102818,101489,98260,93082
Armenia,ARM,"Population ages 25-29, male",SP.POP.2529.MA,111118,104172,99511,98977,96230,91295
Armenia,ARM,"Population ages 30-34, female",SP.POP.3034.FE,135246,133540,131854,130615,125135,117280
Armenia,ARM,"Population ages 30-34, male",SP.POP.3034.MA,120296,121221,121453,121636,117631,111068
Armenia,ARM,"Population ages 35-39, female",SP.POP.3539.FE,124648,125368,126704,129711,130744,131333
Armenia,ARM,"Population ages 35-39, male",SP.POP.3539.MA,107254,109248,111725,115538,117486,118811
Armenia,ARM,"Population ages 40-44, female",SP.POP.4044.FE,105624,109642,113263,116490,118050,119947
Armenia,ARM,"Population ages 40-44, male",SP.POP.4044.MA,88225,93057,97147,100651,102537,104397
Armenia,ARM,"Population ages 45-49, female",SP.POP.4549.FE,92628,94256,96023,98156,100055,103187
Armenia,ARM,"Population ages 45-49, male",SP.POP.4549.MA,74421,77010,79270,81530,83594,86547
Armenia,ARM,"Population ages 50-54, female",SP.POP.5054.FE,95363,94275,93156,91707,90135,90128
Armenia,ARM,"Population ages 50-54, male",SP.POP.5054.MA,73873,74773,74735,73706,72483,72364
Armenia,ARM,"Population ages 55-59, female",SP.POP.5559.FE,118874,113814,107795,101443,95623,92290
Armenia,ARM,"Population ages 55-59, male",SP.POP.5559.MA,88679,86006,82419,78070,73801,71199
Armenia,ARM,"Population ages 60-64, female",SP.POP.6064.FE,115086,120054,122304,121062,116850,112323
Armenia,ARM,"Population ages 60-64, male",SP.POP.6064.MA,82130,85007,86152,85325,82779,80078
Armenia,ARM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,230820,236145,242889,250375,257874,269959
Armenia,ARM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,134727,137110,140588,144754,149001,155726
Aruba,ABW,"Population ages 10-14, male",SP.POP.1014.MA,3561,3512,3496,3495,3490,3469
Aruba,ABW,"Population ages 15-19, female",SP.POP.1519.FE,3341,3408,3436,3435,3414,3382
Aruba,ABW,"Population ages 10-14, female",SP.POP.1014.FE,3426,3380,3362,3359,3355,3336
Aruba,ABW,"Population ages 15-19, male",SP.POP.1519.MA,3546,3594,3611,3598,3565,3523
Aruba,ABW,"Population ages 20-24, female",SP.POP.2024.FE,2749,2778,2892,3043,3198,3330
Aruba,ABW,"Population ages 20-24, male",SP.POP.2024.MA,2928,3016,3161,3316,3457,3558
Aruba,ABW,"Population ages 25-29, female",SP.POP.2529.FE,3247,3112,2982,2869,2794,2772
Aruba,ABW,"Population ages 25-29, male",SP.POP.2529.MA,3065,3001,2966,2940,2946,2993
Aruba,ABW,"Population ages 30-34, female",SP.POP.3034.FE,3495,3450,3417,3379,3328,3251
Aruba,ABW,"Population ages 30-34, male",SP.POP.3034.MA,3245,3229,3216,3190,3155,3105
Aruba,ABW,"Population ages 35-39, female",SP.POP.3539.FE,3702,3614,3552,3514,3486,3467
Aruba,ABW,"Population ages 35-39, male",SP.POP.3539.MA,3159,3150,3170,3201,3228,3245
Aruba,ABW,"Population ages 40-44, female",SP.POP.4044.FE,4040,3945,3863,3788,3715,3651
Aruba,ABW,"Population ages 40-44, male",SP.POP.4044.MA,3243,3180,3143,3128,3122,3126
Aruba,ABW,"Population ages 45-49, female",SP.POP.4549.FE,4239,4133,4065,4028,3998,3959
Aruba,ABW,"Population ages 45-49, male",SP.POP.4549.MA,3527,3422,3340,3275,3219,3172
Aruba,ABW,"Population ages 50-54, female",SP.POP.5054.FE,4640,4516,4398,4297,4206,4129
Aruba,ABW,"Population ages 50-54, male",SP.POP.5054.MA,3900,3753,3641,3561,3487,3413
Aruba,ABW,"Population ages 55-59, female",SP.POP.5559.FE,4767,4702,4645,4602,4551,4487
Aruba,ABW,"Population ages 55-59, male",SP.POP.5559.MA,4145,4086,4004,3918,3816,3709
Aruba,ABW,"Population ages 60-64, female",SP.POP.6064.FE,4403,4445,4479,4518,4539,4543
Aruba,ABW,"Population ages 60-64, male",SP.POP.6064.MA,3555,3592,3654,3736,3803,3835
Aruba,ABW,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,9040,9343,9692,10135,10593,11048
Aruba,ABW,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6788,6952,7156,7438,7736,8045
Australia,AUS,"Population ages 10-14, male",SP.POP.1014.MA,823951,829272,836679,851636,852283,852398
Australia,AUS,"Population ages 15-19, female",SP.POP.1519.FE,722489,721603,740654,773377,794717,812661
Australia,AUS,"Population ages 10-14, female",SP.POP.1014.FE,777400,783478,791695,806328,806899,806648
Australia,AUS,"Population ages 15-19, male",SP.POP.1519.MA,767788,766168,785576,819877,841320,858724
Australia,AUS,"Population ages 20-24, female",SP.POP.2024.FE,825622,797927,788374,791426,789435,796406
Australia,AUS,"Population ages 20-24, male",SP.POP.2024.MA,875583,848082,837467,838787,834443,839300
Australia,AUS,"Population ages 25-29, female",SP.POP.2529.FE,934512,913806,908447,912961,899842,885318
Australia,AUS,"Population ages 25-29, male",SP.POP.2529.MA,945289,932052,937170,950629,943202,931623
Australia,AUS,"Population ages 30-34, female",SP.POP.3034.FE,962289,961526,971967,991529,989831,980760
Australia,AUS,"Population ages 30-34, male",SP.POP.3034.MA,944881,943733,955607,979822,985521,985904
Australia,AUS,"Population ages 35-39, female",SP.POP.3539.FE,924363,936149,953984,980995,990349,997426
Australia,AUS,"Population ages 35-39, male",SP.POP.3539.MA,913087,924409,940610,965283,972963,978823
Australia,AUS,"Population ages 40-44, female",SP.POP.4044.FE,822663,835865,863135,903997,929762,951227
Australia,AUS,"Population ages 40-44, male",SP.POP.4044.MA,804283,815764,844963,888971,917009,939038
Australia,AUS,"Population ages 45-49, female",SP.POP.4549.FE,848838,830206,821026,828922,831533,841491
Australia,AUS,"Population ages 45-49, male",SP.POP.4549.MA,828353,812939,805076,812179,812974,820844
Australia,AUS,"Population ages 50-54, female",SP.POP.5054.FE,800233,814692,837991,863599,866734,860687
Australia,AUS,"Population ages 50-54, male",SP.POP.5054.MA,774609,788789,810735,836228,841028,837590
Australia,AUS,"Population ages 55-59, female",SP.POP.5559.FE,797102,787069,782265,790004,793106,805478
Australia,AUS,"Population ages 55-59, male",SP.POP.5559.MA,767309,758822,754108,761070,763888,775398
Australia,AUS,"Population ages 60-64, female",SP.POP.6064.FE,740895,752480,766991,787308,793374,793923
Australia,AUS,"Population ages 60-64, male",SP.POP.6064.MA,697874,709098,722421,740902,748495,752010
Australia,AUS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2231077,2290295,2366366,2471687,2545893,2622342
Australia,AUS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1959682,2011803,2075601,2162711,2225782,2291855
Austria,AUT,"Population ages 10-14, male",SP.POP.1014.MA,216512,216854,219192,222026,223045,224961
Austria,AUT,"Population ages 15-19, female",SP.POP.1519.FE,211931,212700,214054,214374,213532,213608
Austria,AUT,"Population ages 10-14, female",SP.POP.1014.FE,205641,205392,206761,209246,210041,211298
Austria,AUT,"Population ages 15-19, male",SP.POP.1519.MA,224559,224096,224732,225222,224389,224406
Austria,AUT,"Population ages 20-24, female",SP.POP.2024.FE,248613,242258,236407,231160,227390,227858
Austria,AUT,"Population ages 20-24, male",SP.POP.2024.MA,263331,256760,250549,244800,240219,239869
Austria,AUT,"Population ages 25-29, female",SP.POP.2529.FE,291891,289561,286790,281132,270571,260190
Austria,AUT,"Population ages 25-29, male",SP.POP.2529.MA,306571,303824,300496,294771,284497,274428
Austria,AUT,"Population ages 30-34, female",SP.POP.3034.FE,300097,303731,308150,310898,307509,301400
Austria,AUT,"Population ages 30-34, male",SP.POP.3034.MA,310795,315230,320950,324319,321434,315807
Austria,AUT,"Population ages 35-39, female",SP.POP.3539.FE,303485,304289,305697,308298,308293,308253
Austria,AUT,"Population ages 35-39, male",SP.POP.3539.MA,308413,310069,312822,317010,318085,318545
Austria,AUT,"Population ages 40-44, female",SP.POP.4044.FE,282166,286523,295462,304474,308676,310325
Austria,AUT,"Population ages 40-44, male",SP.POP.4044.MA,285014,290484,299596,308747,312925,314708
Austria,AUT,"Population ages 45-49, female",SP.POP.4549.FE,309947,301691,295863,293171,288996,287476
Austria,AUT,"Population ages 45-49, male",SP.POP.4549.MA,304547,296784,292003,290971,288971,289485
Austria,AUT,"Population ages 50-54, female",SP.POP.5054.FE,351752,345966,341449,335447,324113,314345
Austria,AUT,"Population ages 50-54, male",SP.POP.5054.MA,353370,345732,338976,330469,317455,307272
Austria,AUT,"Population ages 55-59, female",SP.POP.5559.FE,346155,350556,355458,359955,358559,354532
Austria,AUT,"Population ages 55-59, male",SP.POP.5559.MA,345269,350040,354877,359483,357772,352373
Austria,AUT,"Population ages 60-64, female",SP.POP.6064.FE,294590,303685,315138,329026,338743,345933
Austria,AUT,"Population ages 60-64, male",SP.POP.6064.MA,281604,292653,305863,320621,330821,338421
Austria,AUT,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,965857,983613,1007905,1034695,1052909,1073164
Austria,AUT,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,743487,759440,781455,806635,826347,848491
Azerbaijan,AZE,"Population ages 10-14, male",SP.POP.1014.MA,414684,426521,434178,439472,443233,441534
Azerbaijan,AZE,"Population ages 15-19, female",SP.POP.1519.FE,307996,316408,327339,340150,355759,370861
Azerbaijan,AZE,"Population ages 10-14, female",SP.POP.1014.FE,372033,382987,390136,395280,399098,398280
Azerbaijan,AZE,"Population ages 15-19, male",SP.POP.1519.MA,339978,352492,365951,380178,396906,412955
Azerbaijan,AZE,"Population ages 20-24, female",SP.POP.2024.FE,354544,333222,315605,305252,304552,312059
Azerbaijan,AZE,"Population ages 20-24, male",SP.POP.2024.MA,353111,338857,328744,325155,330426,343570
Azerbaijan,AZE,"Population ages 25-29, female",SP.POP.2529.FE,472216,452477,427481,399555,373697,350077
Azerbaijan,AZE,"Population ages 25-29, male",SP.POP.2529.MA,441610,423849,403615,382283,363775,347918
Azerbaijan,AZE,"Population ages 30-34, female",SP.POP.3034.FE,481665,489893,491271,487924,480152,464405
Azerbaijan,AZE,"Population ages 30-34, male",SP.POP.3034.MA,457781,463108,461830,456478,447883,432936
Azerbaijan,AZE,"Population ages 35-39, female",SP.POP.3539.FE,408746,422535,435460,447975,462080,474095
Azerbaijan,AZE,"Population ages 35-39, male",SP.POP.3539.MA,396391,407393,418184,428606,439775,448869
Azerbaijan,AZE,"Population ages 40-44, female",SP.POP.4044.FE,343001,354753,364448,375617,389206,401881
Azerbaijan,AZE,"Population ages 40-44, male",SP.POP.4044.MA,330500,343887,354215,364858,377051,387480
Azerbaijan,AZE,"Population ages 45-49, female",SP.POP.4549.FE,312225,310709,311599,315443,324657,336368
Azerbaijan,AZE,"Population ages 45-49, male",SP.POP.4549.MA,285494,285376,288589,295218,306869,320692
Azerbaijan,AZE,"Population ages 50-54, female",SP.POP.5054.FE,335582,331219,324402,316233,309156,304143
Azerbaijan,AZE,"Population ages 50-54, male",SP.POP.5054.MA,292018,290264,286045,280691,276413,273297
Azerbaijan,AZE,"Population ages 55-59, female",SP.POP.5559.FE,336093,334651,330256,326511,325427,323590
Azerbaijan,AZE,"Population ages 55-59, male",SP.POP.5559.MA,287171,283517,278604,275158,274312,274040
Azerbaijan,AZE,"Population ages 60-64, female",SP.POP.6064.FE,273888,290188,301540,310794,316962,318752
Azerbaijan,AZE,"Population ages 60-64, male",SP.POP.6064.MA,227585,242025,251181,257648,261508,261245
Azerbaijan,AZE,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,411835,429014,450540,478296,512836,551171
Azerbaijan,AZE,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,282911,295499,312781,335092,361577,391489
"Bahamas, The",BHS,"Population ages 10-14, male",SP.POP.1014.MA,14361,14230,14041,13825,13569,13296
"Bahamas, The",BHS,"Population ages 15-19, female",SP.POP.1519.FE,13828,13804,13911,14082,14277,14354
"Bahamas, The",BHS,"Population ages 10-14, female",SP.POP.1014.FE,14111,13971,13774,13552,13287,13005
"Bahamas, The",BHS,"Population ages 15-19, male",SP.POP.1519.MA,13908,13918,14032,14199,14407,14508
"Bahamas, The",BHS,"Population ages 20-24, female",SP.POP.2024.FE,15617,15171,14805,14509,14371,14442
"Bahamas, The",BHS,"Population ages 20-24, male",SP.POP.2024.MA,15298,14889,14534,14233,14112,14222
"Bahamas, The",BHS,"Population ages 25-29, female",SP.POP.2529.FE,17288,17244,17039,16705,16351,15955
"Bahamas, The",BHS,"Population ages 25-29, male",SP.POP.2529.MA,16478,16502,16327,15995,15658,15300
"Bahamas, The",BHS,"Population ages 30-34, female",SP.POP.3034.FE,16032,16295,16690,17147,17382,17415
"Bahamas, The",BHS,"Population ages 30-34, male",SP.POP.3034.MA,14743,15046,15473,15956,16235,16333
"Bahamas, The",BHS,"Population ages 35-39, female",SP.POP.3539.FE,14867,15019,15234,15500,15770,16031
"Bahamas, The",BHS,"Population ages 35-39, male",SP.POP.3539.MA,13401,13536,13727,13973,14247,14534
"Bahamas, The",BHS,"Population ages 40-44, female",SP.POP.4044.FE,14446,14414,14445,14539,14654,14778
"Bahamas, The",BHS,"Population ages 40-44, male",SP.POP.4044.MA,13003,12929,12914,12958,13029,13124
"Bahamas, The",BHS,"Population ages 45-49, female",SP.POP.4549.FE,14742,14603,14476,14385,14309,14253
"Bahamas, The",BHS,"Population ages 45-49, male",SP.POP.4549.MA,13305,13137,12976,12847,12733,12642
"Bahamas, The",BHS,"Population ages 50-54, female",SP.POP.5054.FE,14456,14527,14553,14542,14482,14386
"Bahamas, The",BHS,"Population ages 50-54, male",SP.POP.5054.MA,13027,13074,13077,13042,12956,12835
"Bahamas, The",BHS,"Population ages 55-59, female",SP.POP.5559.FE,12407,12854,13243,13587,13837,13997
"Bahamas, The",BHS,"Population ages 55-59, male",SP.POP.5559.MA,10927,11325,11680,11990,12207,12343
"Bahamas, The",BHS,"Population ages 60-64, female",SP.POP.6064.FE,9415,9853,10336,10871,11415,11937
"Bahamas, The",BHS,"Population ages 60-64, male",SP.POP.6064.MA,8085,8410,8790,9242,9716,10172
"Bahamas, The",BHS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,24745,25172,25717,26485,27322,28244
"Bahamas, The",BHS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,18707,18793,19014,19443,19932,20500
Bahrain,BHR,"Population ages 10-14, male",SP.POP.1014.MA,46828,46725,47308,50455,51703,51940
Bahrain,BHR,"Population ages 15-19, female",SP.POP.1519.FE,39649,40936,40004,41358,42929,43719
Bahrain,BHR,"Population ages 10-14, female",SP.POP.1014.FE,44379,44281,45479,48216,49377,49936
Bahrain,BHR,"Population ages 15-19, male",SP.POP.1519.MA,47067,52854,48039,44331,45610,47509
Bahrain,BHR,"Population ages 20-24, female",SP.POP.2024.FE,44217,48045,43312,39693,40624,42445
Bahrain,BHR,"Population ages 20-24, male",SP.POP.2024.MA,68832,76236,71553,67312,66758,68725
Bahrain,BHR,"Population ages 25-29, female",SP.POP.2529.FE,55477,58473,57912,55566,54878,55537
Bahrain,BHR,"Population ages 25-29, male",SP.POP.2529.MA,111032,120286,105630,91960,91407,93442
Bahrain,BHR,"Population ages 30-34, female",SP.POP.3034.FE,56742,58584,61120,63228,64403,65541
Bahrain,BHR,"Population ages 30-34, male",SP.POP.3034.MA,141738,140561,137772,132837,130807,132355
Bahrain,BHR,"Population ages 35-39, female",SP.POP.3539.FE,50419,52135,55520,59169,61004,62443
Bahrain,BHR,"Population ages 35-39, male",SP.POP.3539.MA,120665,118492,133002,148641,152658,156218
Bahrain,BHR,"Population ages 40-44, female",SP.POP.4044.FE,42434,43484,46889,50891,52764,54086
Bahrain,BHR,"Population ages 40-44, male",SP.POP.4044.MA,87422,87004,98524,114338,120688,123378
Bahrain,BHR,"Population ages 45-49, female",SP.POP.4549.FE,32085,32952,36292,40397,42357,43581
Bahrain,BHR,"Population ages 45-49, male",SP.POP.4549.MA,64029,62559,69417,79307,83624,85878
Bahrain,BHR,"Population ages 50-54, female",SP.POP.5054.FE,27211,26475,27292,29670,30950,31818
Bahrain,BHR,"Population ages 50-54, male",SP.POP.5054.MA,45830,43706,48512,55987,58979,60571
Bahrain,BHR,"Population ages 55-59, female",SP.POP.5559.FE,24549,26738,25492,24998,25473,25495
