Country Name,Country Code,Series Name,Series Code,2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Least developed countries: UN classification,LDC,"Age population, age 19, female",SP.POP.AG19.FE.IN,..,..,..,..,..
Least developed countries: UN classification,LDC,"Age population, age 18, female",SP.POP.AG18.FE.IN,..,..,..,..,..
Least developed countries: UN classification,LDC,"Age population, age 18, male",SP.POP.AG18.MA.IN,..,..,..,..,..
Least developed countries: UN classification,LDC,"Age population, age 13, female",SP.POP.AG13.FE.IN,..,..,..,..,..
Least developed countries: UN classification,LDC,"Age population, age 13, male",SP.POP.AG13.MA.IN,..,..,..,..,..
Least developed countries: UN classification,LDC,"Age population, age 14, female",SP.POP.AG14.FE.IN,..,..,..,..,..
Least developed countries: UN classification,LDC,"Age population, age 14, male",SP.POP.AG14.MA.IN,..,..,..,..,..
Least developed countries: UN classification,LDC,"Age population, age 15, female",SP.POP.AG15.FE.IN,..,..,..,..,..
Least developed countries: UN classification,LDC,"Age population, age 15, male",SP.POP.AG15.MA.IN,..,..,..,..,..
Least developed countries: UN classification,LDC,"Age population, age 16, female",SP.POP.AG16.FE.IN,..,..,..,..,..
Least developed countries: UN classification,LDC,"Age population, age 16, male",SP.POP.AG16.MA.IN,..,..,..,..,..
Least developed countries: UN classification,LDC,"Age population, age 17, female",SP.POP.AG17.FE.IN,..,..,..,..,..
Least developed countries: UN classification,LDC,"Age population, age 17, male",SP.POP.AG17.MA.IN,..,..,..,..,..
Lebanon,LBN,"Age population, age 24, male",SP.POP.AG24.MA.IN,43597.5,45545,46933.5,47944,48827.5
Lebanon,LBN,"Age population, age 24, female",SP.POP.AG24.FE.IN,43690.5,43699,43610,43619,43916
Lebanon,LBN,"Age population, age 23, male",SP.POP.AG23.MA.IN,46110.5,47563.5,48478,49135.5,49833
Lebanon,LBN,"Age population, age 23, female",SP.POP.AG23.FE.IN,44285.5,44263,44146.5,44188.5,44597
Lebanon,LBN,"Age population, age 22, female",SP.POP.AG22.FE.IN,44850.5,44799.5,44716,44875,45427.5
Lebanon,LBN,"Age population, age 22, male",SP.POP.AG22.MA.IN,48128.5,49106,49670,50149,50752
Lebanon,LBN,"Age population, age 21, male",SP.POP.AG21.MA.IN,49658.5,50283.5,50673,51069,51605.5
Lebanon,LBN,"Age population, age 21, female",SP.POP.AG21.FE.IN,45376.5,45357,45392.5,45705.5,46416
Lebanon,LBN,"Age population, age 20, male",SP.POP.AG20.MA.IN,50811,51257,51568,51912,52392
Lebanon,LBN,"Age population, age 20, female",SP.POP.AG20.FE.IN,45909.5,46007,46200,46683.5,47548.5
Lebanon,LBN,"Age population, age 19, male",SP.POP.AG19.MA.IN,51746.5,52109.5,52372,52673,53183
Lebanon,LBN,"Age population, age 19, female",SP.POP.AG19.FE.IN,46521.5,46772,47141,47793.5,48820
Lebanon,LBN,"Age population, age 18, female",SP.POP.AG18.FE.IN,47235,47656.5,48199,49029,50174.5
Lebanon,LBN,"Age population, age 18, male",SP.POP.AG18.MA.IN,52548,52856,53078,53423,54043.5
Lebanon,LBN,"Age population, age 13, female",SP.POP.AG13.FE.IN,52199,53269.5,54422.5,55473.5,56069.5
Lebanon,LBN,"Age population, age 13, male",SP.POP.AG13.MA.IN,55609,56339.5,57239,58101,58565.5
Lebanon,LBN,"Age population, age 14, female",SP.POP.AG14.FE.IN,51084,52064,53121,54302.5,55411.5
Lebanon,LBN,"Age population, age 14, male",SP.POP.AG14.MA.IN,54933,55486,56203.5,57122.5,58032
Lebanon,LBN,"Age population, age 15, female",SP.POP.AG15.FE.IN,49993.5,50893,51853,52965.5,54238
Lebanon,LBN,"Age population, age 15, male",SP.POP.AG15.MA.IN,54337.5,54757,55293,56053.5,57049.5
Lebanon,LBN,"Age population, age 16, female",SP.POP.AG16.FE.IN,48973.5,49735.5,50606.5,51647,52885.5
Lebanon,LBN,"Age population, age 16, male",SP.POP.AG16.MA.IN,53801.5,54098,54493.5,55093,55960.5
Lebanon,LBN,"Age population, age 17, female",SP.POP.AG17.FE.IN,48056.5,48644,49369,50337,51532
Lebanon,LBN,"Age population, age 17, male",SP.POP.AG17.MA.IN,53232.5,53492.5,53759,54230,54961
Lesotho,LSO,"Age population, age 24, male",SP.POP.AG24.MA.IN,20969.5,20808.5,20405.5,20390,20957.5
Lesotho,LSO,"Age population, age 24, female",SP.POP.AG24.FE.IN,21385,21200.5,20756.5,20677,21166
Lesotho,LSO,"Age population, age 23, male",SP.POP.AG23.MA.IN,21020,20620,20584.5,21145.5,22124.5
Lesotho,LSO,"Age population, age 23, female",SP.POP.AG23.FE.IN,21391,20956,20865,21355,22256.5
Lesotho,LSO,"Age population, age 22, female",SP.POP.AG22.FE.IN,21136.5,21058.5,21541,22446.5,22999.5
Lesotho,LSO,"Age population, age 22, male",SP.POP.AG22.MA.IN,20821.5,20792,21337.5,22313,22931
Lesotho,LSO,"Age population, age 21, male",SP.POP.AG21.MA.IN,20983,21537,22501,23115.5,22992
Lesotho,LSO,"Age population, age 21, female",SP.POP.AG21.FE.IN,21228.5,21727.5,22628.5,23186.5,23012.5
Lesotho,LSO,"Age population, age 20, male",SP.POP.AG20.MA.IN,21718,22691,23294,23166,22918.5
Lesotho,LSO,"Age population, age 20, female",SP.POP.AG20.FE.IN,21888.5,22809,23361.5,23190,22902
Lesotho,LSO,"Age population, age 19, male",SP.POP.AG19.MA.IN,22862,23470.5,23328.5,23076,23172
Lesotho,LSO,"Age population, age 19, female",SP.POP.AG19.FE.IN,22959.5,23530,23351.5,23064.5,23130
Lesotho,LSO,"Age population, age 18, female",SP.POP.AG18.FE.IN,23666.5,23502.5,23206,23271.5,23900.5
Lesotho,LSO,"Age population, age 18, male",SP.POP.AG18.MA.IN,23626.5,23487.5,23220,23310,23971.5
Lesotho,LSO,"Age population, age 13, female",SP.POP.AG13.FE.IN,25049.5,25309,25433.5,26169.5,26920.5
Lesotho,LSO,"Age population, age 13, male",SP.POP.AG13.MA.IN,25153,25425.5,25568,26329.5,27105.5
Lesotho,LSO,"Age population, age 14, female",SP.POP.AG14.FE.IN,24275,24993,25251.5,25379.5,26116
Lesotho,LSO,"Age population, age 14, male",SP.POP.AG14.MA.IN,24353.5,25090,25367,25514,26277
Lesotho,LSO,"Age population, age 15, female",SP.POP.AG15.FE.IN,23585.5,24206,24919.5,25187.5,25321.5
Lesotho,LSO,"Age population, age 15, male",SP.POP.AG15.MA.IN,23637,24277.5,25015.5,25302,25455.5
Lesotho,LSO,"Age population, age 16, female",SP.POP.AG16.FE.IN,23438,23502,24114,24840,25117
Lesotho,LSO,"Age population, age 16, male",SP.POP.AG16.MA.IN,23468.5,23545,24185.5,24936,25232
Lesotho,LSO,"Age population, age 17, female",SP.POP.AG17.FE.IN,23622,23337.5,23391,24016.5,24750
Lesotho,LSO,"Age population, age 17, male",SP.POP.AG17.MA.IN,23623,23356,23431.5,24086.5,24846
Liberia,LBR,"Age population, age 24, male",SP.POP.AG24.MA.IN,43567,45403.5,47404,49337.5,51085
Liberia,LBR,"Age population, age 24, female",SP.POP.AG24.FE.IN,43293.5,45023.5,46927,48779.5,50467
Liberia,LBR,"Age population, age 23, male",SP.POP.AG23.MA.IN,45709,47647,49616.5,51418.5,52978
Liberia,LBR,"Age population, age 23, female",SP.POP.AG23.FE.IN,45302.5,47138,49022,50759.5,52267
Liberia,LBR,"Age population, age 22, female",SP.POP.AG22.FE.IN,47418,49232.5,51008,52571,54059.5
Liberia,LBR,"Age population, age 22, male",SP.POP.AG22.MA.IN,47954.5,49861.5,51707,53327,54873.5
Liberia,LBR,"Age population, age 21, male",SP.POP.AG21.MA.IN,50165,51949.5,53618.5,55229.5,57147
Liberia,LBR,"Age population, age 21, female",SP.POP.AG21.FE.IN,49508.5,51216,52822.5,54369.5,56215.5
Liberia,LBR,"Age population, age 20, male",SP.POP.AG20.MA.IN,52244.5,53854,55516,57499.5,59900.5
Liberia,LBR,"Age population, age 20, female",SP.POP.AG20.FE.IN,51483.5,53024,54617,56523.5,58831.5
Liberia,LBR,"Age population, age 19, male",SP.POP.AG19.MA.IN,54133,55740.5,57772,60234.5,62850.5
Liberia,LBR,"Age population, age 19, female",SP.POP.AG19.FE.IN,53278.5,54809.5,56758.5,59122.5,61629
Liberia,LBR,"Age population, age 18, female",SP.POP.AG18.FE.IN,55045.5,56939.5,59338,61889.5,63929.5
Liberia,LBR,"Age population, age 18, male",SP.POP.AG18.MA.IN,55997,57981.5,60484,63150.5,65276.5
Liberia,LBR,"Age population, age 13, female",SP.POP.AG13.FE.IN,65816,66579.5,67376,68210,70060.5
Liberia,LBR,"Age population, age 13, male",SP.POP.AG13.MA.IN,67308,68110,68923,69803,71771.5
Liberia,LBR,"Age population, age 14, female",SP.POP.AG14.FE.IN,64568.5,65707.5,66487,67279,68105
Liberia,LBR,"Age population, age 14, male",SP.POP.AG14.MA.IN,65990.5,67191.5,68008.5,68816.5,69686.5
Liberia,LBR,"Age population, age 15, female",SP.POP.AG15.FE.IN,62386,64435,65596.5,66376.5,67165
Liberia,LBR,"Age population, age 15, male",SP.POP.AG15.MA.IN,63704.5,65851,67072,67887,68688.5
Liberia,LBR,"Age population, age 16, female",SP.POP.AG16.FE.IN,59691,62226,64304.5,65466,66241.5
Liberia,LBR,"Age population, age 16, male",SP.POP.AG16.MA.IN,60874,63535.5,65707.5,66925.5,67733
Liberia,LBR,"Age population, age 17, female",SP.POP.AG17.FE.IN,57152,59504,62077,64147,65294.5
Liberia,LBR,"Age population, age 17, male",SP.POP.AG17.MA.IN,58211.5,60674.5,63368,65527.5,66728
Libya,LBY,"Age population, age 24, male",SP.POP.AG24.MA.IN,56235,57066,57877,58835.5,60167.5
Libya,LBY,"Age population, age 24, female",SP.POP.AG24.FE.IN,53895.5,54805.5,55524.5,56269,57346.5
Libya,LBY,"Age population, age 23, male",SP.POP.AG23.MA.IN,57172.5,58003,58909.5,60211.5,61896
Libya,LBY,"Age population, age 23, female",SP.POP.AG23.FE.IN,54867,55630.5,56326.5,57347.5,58836
Libya,LBY,"Age population, age 22, female",SP.POP.AG22.FE.IN,55692,56432,57392.5,58811,60598
Libya,LBY,"Age population, age 22, male",SP.POP.AG22.MA.IN,58110,59038.5,60272,61905,63847.5
Libya,LBY,"Age population, age 21, male",SP.POP.AG21.MA.IN,59146.5,60403.5,61954,63825.5,65872
Libya,LBY,"Age population, age 21, female",SP.POP.AG21.FE.IN,56493.5,57498.5,58847,60550.5,62425.5
Libya,LBY,"Age population, age 20, male",SP.POP.AG20.MA.IN,60509.5,62086.5,63869.5,65832.5,67754
Libya,LBY,"Age population, age 20, female",SP.POP.AG20.FE.IN,57560,58953.5,60584.5,62369,63870
Libya,LBY,"Age population, age 19, male",SP.POP.AG19.MA.IN,62188.5,63999.5,65877.5,67713,69418
Libya,LBY,"Age population, age 19, female",SP.POP.AG19.FE.IN,59014,60689.5,62405.5,63817.5,64988.5
Libya,LBY,"Age population, age 18, female",SP.POP.AG18.FE.IN,60747,62508,63863,64952.5,65956
Libya,LBY,"Age population, age 18, male",SP.POP.AG18.MA.IN,64094.5,66002.5,67766,69391.5,70369
