,0,1,2,3
7949,AR,99237,GENDER_MALE,AGE_55_100
7950,AR,99237,GENDER_UNLIMITED,AGE_13_17
7951,AR,99237,GENDER_UNLIMITED,AGE_18_24
7952,AR,99237,GENDER_UNLIMITED,AGE_25_34
7953,AR,99237,GENDER_UNLIMITED,AGE_35_44
7954,AR,99237,GENDER_UNLIMITED,AGE_45_54
7955,AR,99237,GENDER_UNLIMITED,AGE_55_100
7956,AR,2264397,GENDER_FEMALE,AGE_13_17
7957,AR,2264397,GENDER_FEMALE,AGE_18_24
7958,AR,2264397,GENDER_FEMALE,AGE_25_34
7959,AR,2264397,GENDER_FEMALE,AGE_35_44
7960,AR,2264397,GENDER_FEMALE,AGE_45_54
7961,AR,2264397,GENDER_FEMALE,AGE_55_100
7962,AR,2264397,GENDER_MALE,AGE_13_17
7963,AR,2264397,GENDER_MALE,AGE_18_24
7964,AR,2264397,GENDER_MALE,AGE_25_34
7965,AR,2264397,GENDER_MALE,AGE_35_44
7966,AR,2264397,GENDER_MALE,AGE_45_54
7967,AR,2264397,GENDER_MALE,AGE_55_100
7968,AR,2264397,GENDER_UNLIMITED,AGE_13_17
7969,AR,2264397,GENDER_UNLIMITED,AGE_18_24
7970,AR,2264397,GENDER_UNLIMITED,AGE_25_34
7971,AR,2264397,GENDER_UNLIMITED,AGE_35_44
7972,AR,2264397,GENDER_UNLIMITED,AGE_45_54
7973,AR,2264397,GENDER_UNLIMITED,AGE_55_100
7974,AR,1168579,GENDER_FEMALE,AGE_13_17
7975,AR,1168579,GENDER_FEMALE,AGE_18_24
7976,AR,1168579,GENDER_FEMALE,AGE_25_34
7977,AR,1168579,GENDER_FEMALE,AGE_35_44
7978,AR,1168579,GENDER_FEMALE,AGE_45_54
7979,AR,1168579,GENDER_FEMALE,AGE_55_100
7980,AR,1168579,GENDER_MALE,AGE_13_17
7981,AR,1168579,GENDER_MALE,AGE_18_24
7982,AR,1168579,GENDER_MALE,AGE_25_34
7983,AR,1168579,GENDER_MALE,AGE_35_44
7984,AR,1168579,GENDER_MALE,AGE_45_54
7985,AR,1168579,GENDER_MALE,AGE_55_100
7986,AR,1168579,GENDER_UNLIMITED,AGE_13_17
7987,AR,1168579,GENDER_UNLIMITED,AGE_18_24
7988,AR,1168579,GENDER_UNLIMITED,AGE_25_34
7989,AR,1168579,GENDER_UNLIMITED,AGE_35_44
7990,AR,1168579,GENDER_UNLIMITED,AGE_45_54
7991,AR,1168579,GENDER_UNLIMITED,AGE_55_100
7992,AR,3923057,GENDER_FEMALE,AGE_13_17
7993,AR,3923057,GENDER_FEMALE,AGE_18_24
7994,AR,3923057,GENDER_FEMALE,AGE_25_34
7995,AR,3923057,GENDER_FEMALE,AGE_35_44
7996,AR,3923057,GENDER_FEMALE,AGE_45_54
7997,AR,3923057,GENDER_FEMALE,AGE_55_100
7998,AR,3923057,GENDER_MALE,AGE_13_17
7999,AR,3923057,GENDER_MALE,AGE_18_24
8000,AR,3923057,GENDER_MALE,AGE_25_34
8001,AR,3923057,GENDER_MALE,AGE_35_44
8002,AR,3923057,GENDER_MALE,AGE_45_54
8003,AR,3923057,GENDER_MALE,AGE_55_100
8004,AR,3923057,GENDER_UNLIMITED,AGE_13_17
8005,AR,3923057,GENDER_UNLIMITED,AGE_18_24
8006,AR,3923057,GENDER_UNLIMITED,AGE_25_34
8007,AR,3923057,GENDER_UNLIMITED,AGE_35_44
8008,AR,3923057,GENDER_UNLIMITED,AGE_45_54
8009,AR,3923057,GENDER_UNLIMITED,AGE_55_100
8010,AR,3437598,GENDER_FEMALE,AGE_13_17
8011,AR,3437598,GENDER_FEMALE,AGE_18_24
8012,AR,3437598,GENDER_FEMALE,AGE_25_34
8013,AR,3437598,GENDER_FEMALE,AGE_35_44
8014,AR,3437598,GENDER_FEMALE,AGE_45_54
8015,AR,3437598,GENDER_FEMALE,AGE_55_100
8016,AR,3437598,GENDER_MALE,AGE_13_17
8017,AR,3437598,GENDER_MALE,AGE_18_24
8018,AR,3437598,GENDER_MALE,AGE_25_34
8019,AR,3437598,GENDER_MALE,AGE_35_44
8020,AR,3437598,GENDER_MALE,AGE_45_54
8021,AR,3437598,GENDER_MALE,AGE_55_100
8022,AR,3437598,GENDER_UNLIMITED,AGE_13_17
8023,AR,3437598,GENDER_UNLIMITED,AGE_18_24
8024,AR,3437598,GENDER_UNLIMITED,AGE_25_34
8025,AR,3437598,GENDER_UNLIMITED,AGE_35_44
8026,AR,3437598,GENDER_UNLIMITED,AGE_45_54
8027,AR,3437598,GENDER_UNLIMITED,AGE_55_100
8028,AR,1210997,GENDER_FEMALE,AGE_13_17
8029,AR,1210997,GENDER_FEMALE,AGE_18_24
8030,AR,1210997,GENDER_FEMALE,AGE_25_34
8031,AR,1210997,GENDER_FEMALE,AGE_35_44
8032,AR,1210997,GENDER_FEMALE,AGE_45_54
8033,AR,1210997,GENDER_FEMALE,AGE_55_100
8034,AR,1210997,GENDER_MALE,AGE_13_17
8035,AR,1210997,GENDER_MALE,AGE_18_24
8036,AR,1210997,GENDER_MALE,AGE_25_34
8037,AR,1210997,GENDER_MALE,AGE_35_44
8038,AR,1210997,GENDER_MALE,AGE_45_54
8039,AR,1210997,GENDER_MALE,AGE_55_100
8040,AR,1210997,GENDER_UNLIMITED,AGE_13_17
8041,AR,1210997,GENDER_UNLIMITED,AGE_18_24
8042,AR,1210997,GENDER_UNLIMITED,AGE_25_34
8043,AR,1210997,GENDER_UNLIMITED,AGE_35_44
8044,AR,1210997,GENDER_UNLIMITED,AGE_45_54
8045,AR,1210997,GENDER_UNLIMITED,AGE_55_100
8046,AR,2921044,GENDER_FEMALE,AGE_13_17
8047,AR,2921044,GENDER_FEMALE,AGE_18_24
8048,AR,2921044,GENDER_FEMALE,AGE_25_34
8049,AR,2921044,GENDER_FEMALE,AGE_35_44
8050,AR,2921044,GENDER_FEMALE,AGE_45_54
8051,AR,2921044,GENDER_FEMALE,AGE_55_100
8052,AR,2921044,GENDER_MALE,AGE_13_17
8053,AR,2921044,GENDER_MALE,AGE_18_24
8054,AR,2921044,GENDER_MALE,AGE_25_34
8055,AR,2921044,GENDER_MALE,AGE_35_44
8056,AR,2921044,GENDER_MALE,AGE_45_54
8057,AR,2921044,GENDER_MALE,AGE_55_100
8058,AR,2921044,GENDER_UNLIMITED,AGE_13_17
8059,AR,2921044,GENDER_UNLIMITED,AGE_18_24
8060,AR,2921044,GENDER_UNLIMITED,AGE_25_34
8061,AR,2921044,GENDER_UNLIMITED,AGE_35_44
8062,AR,2921044,GENDER_UNLIMITED,AGE_45_54
8063,AR,2921044,GENDER_UNLIMITED,AGE_55_100
8064,AR,2510769,GENDER_FEMALE,AGE_13_17
8065,AR,2510769,GENDER_FEMALE,AGE_18_24
8066,AR,2510769,GENDER_FEMALE,AGE_25_34
8067,AR,2510769,GENDER_FEMALE,AGE_35_44
8068,AR,2510769,GENDER_FEMALE,AGE_45_54
8069,AR,2510769,GENDER_FEMALE,AGE_55_100
8070,AR,2510769,GENDER_MALE,AGE_13_17
8071,AR,2510769,GENDER_MALE,AGE_18_24
8072,AR,2510769,GENDER_MALE,AGE_25_34
8073,AR,2510769,GENDER_MALE,AGE_35_44
8074,AR,2510769,GENDER_MALE,AGE_45_54
8075,AR,2510769,GENDER_MALE,AGE_55_100
8076,AR,2510769,GENDER_UNLIMITED,AGE_13_17
8077,AR,2510769,GENDER_UNLIMITED,AGE_18_24
8078,AR,2510769,GENDER_UNLIMITED,AGE_25_34
8079,AR,2510769,GENDER_UNLIMITED,AGE_35_44
8080,AR,2510769,GENDER_UNLIMITED,AGE_45_54
8081,AR,2510769,GENDER_UNLIMITED,AGE_55_100
8082,AR,2589581,GENDER_FEMALE,AGE_13_17
8083,AR,2589581,GENDER_FEMALE,AGE_18_24
8084,AR,2589581,GENDER_FEMALE,AGE_25_34
8085,AR,2589581,GENDER_FEMALE,AGE_35_44
8086,AR,2589581,GENDER_FEMALE,AGE_45_54
8087,AR,2589581,GENDER_FEMALE,AGE_55_100
8088,AR,2589581,GENDER_MALE,AGE_13_17
8089,AR,2589581,GENDER_MALE,AGE_18_24
8090,AR,2589581,GENDER_MALE,AGE_25_34
8091,AR,2589581,GENDER_MALE,AGE_35_44
8092,AR,2589581,GENDER_MALE,AGE_45_54
8093,AR,2589581,GENDER_MALE,AGE_55_100
8094,AR,2589581,GENDER_UNLIMITED,AGE_13_17
8095,AR,2589581,GENDER_UNLIMITED,AGE_18_24
8096,AR,2589581,GENDER_UNLIMITED,AGE_25_34
8097,AR,2589581,GENDER_UNLIMITED,AGE_35_44
8098,AR,2589581,GENDER_UNLIMITED,AGE_45_54
8099,AR,2589581,GENDER_UNLIMITED,AGE_55_100
8100,AR,798544,GENDER_FEMALE,AGE_13_17
8101,AR,798544,GENDER_FEMALE,AGE_18_24
8102,AR,798544,GENDER_FEMALE,AGE_25_34
8103,AR,798544,GENDER_FEMALE,AGE_35_44
8104,AR,798544,GENDER_FEMALE,AGE_45_54
8105,AR,798544,GENDER_FEMALE,AGE_55_100
8106,AR,798544,GENDER_MALE,AGE_13_17
8107,AR,798544,GENDER_MALE,AGE_18_24
8108,AR,798544,GENDER_MALE,AGE_25_34
8109,AR,798544,GENDER_MALE,AGE_35_44
8110,AR,798544,GENDER_MALE,AGE_45_54
8111,AR,798544,GENDER_MALE,AGE_55_100
8112,AR,798544,GENDER_UNLIMITED,AGE_13_17
8113,AR,798544,GENDER_UNLIMITED,AGE_18_24
8114,AR,798544,GENDER_UNLIMITED,AGE_25_34
8115,AR,798544,GENDER_UNLIMITED,AGE_35_44
8116,AR,798544,GENDER_UNLIMITED,AGE_45_54
8117,AR,798544,GENDER_UNLIMITED,AGE_55_100
8118,AR,298795,GENDER_FEMALE,AGE_13_17
8119,AR,298795,GENDER_FEMALE,AGE_18_24
8120,AR,298795,GENDER_FEMALE,AGE_25_34
8121,AR,298795,GENDER_FEMALE,AGE_35_44
8122,AR,298795,GENDER_FEMALE,AGE_45_54
8123,AR,298795,GENDER_FEMALE,AGE_55_100
8124,AR,298795,GENDER_MALE,AGE_13_17
8125,AR,298795,GENDER_MALE,AGE_18_24
8126,AR,298795,GENDER_MALE,AGE_25_34
8127,AR,298795,GENDER_MALE,AGE_35_44
8128,AR,298795,GENDER_MALE,AGE_45_54
8129,AR,298795,GENDER_MALE,AGE_55_100
8130,AR,298795,GENDER_UNLIMITED,AGE_13_17
8131,AR,298795,GENDER_UNLIMITED,AGE_18_24
8132,AR,298795,GENDER_UNLIMITED,AGE_25_34
8133,AR,298795,GENDER_UNLIMITED,AGE_35_44
8134,AR,298795,GENDER_UNLIMITED,AGE_45_54
8135,AR,298795,GENDER_UNLIMITED,AGE_55_100
8136,AR,953987,GENDER_FEMALE,AGE_13_17
8137,AR,953987,GENDER_FEMALE,AGE_18_24
8138,AR,953987,GENDER_FEMALE,AGE_25_34
8139,AR,953987,GENDER_FEMALE,AGE_35_44
8140,AR,953987,GENDER_FEMALE,AGE_45_54
8141,AR,953987,GENDER_FEMALE,AGE_55_100
8142,AR,953987,GENDER_MALE,AGE_13_17
8143,AR,953987,GENDER_MALE,AGE_18_24
8144,AR,953987,GENDER_MALE,AGE_25_34
8145,AR,953987,GENDER_MALE,AGE_35_44
8146,AR,953987,GENDER_MALE,AGE_45_54
8147,AR,953987,GENDER_MALE,AGE_55_100
8148,AR,953987,GENDER_UNLIMITED,AGE_13_17
8149,AR,953987,GENDER_UNLIMITED,AGE_18_24
8150,AR,953987,GENDER_UNLIMITED,AGE_25_34
8151,AR,953987,GENDER_UNLIMITED,AGE_35_44
8152,AR,953987,GENDER_UNLIMITED,AGE_45_54
8153,AR,953987,GENDER_UNLIMITED,AGE_55_100
8154,AR,630336,GENDER_FEMALE,AGE_13_17
8155,AR,630336,GENDER_FEMALE,AGE_18_24
8156,AR,630336,GENDER_FEMALE,AGE_25_34
8157,AR,630336,GENDER_FEMALE,AGE_35_44
8158,AR,630336,GENDER_FEMALE,AGE_45_54
8159,AR,630336,GENDER_FEMALE,AGE_55_100
8160,AR,630336,GENDER_MALE,AGE_13_17
8161,AR,630336,GENDER_MALE,AGE_18_24
8162,AR,630336,GENDER_MALE,AGE_25_34
8163,AR,630336,GENDER_MALE,AGE_35_44
8164,AR,630336,GENDER_MALE,AGE_45_54
8165,AR,630336,GENDER_MALE,AGE_55_100
8166,AR,630336,GENDER_UNLIMITED,AGE_13_17
8167,AR,630336,GENDER_UNLIMITED,AGE_18_24
8168,AR,630336,GENDER_UNLIMITED,AGE_25_34
8169,AR,630336,GENDER_UNLIMITED,AGE_35_44
8170,AR,630336,GENDER_UNLIMITED,AGE_45_54
8171,AR,630336,GENDER_UNLIMITED,AGE_55_100
8172,AR,290557,GENDER_FEMALE,AGE_13_17
8173,AR,290557,GENDER_FEMALE,AGE_18_24
8174,AR,290557,GENDER_FEMALE,AGE_25_34
8175,AR,290557,GENDER_FEMALE,AGE_35_44
8176,AR,290557,GENDER_FEMALE,AGE_45_54
8177,AR,290557,GENDER_FEMALE,AGE_55_100
8178,AR,290557,GENDER_MALE,AGE_13_17
8179,AR,290557,GENDER_MALE,AGE_18_24
8180,AR,290557,GENDER_MALE,AGE_25_34
8181,AR,290557,GENDER_MALE,AGE_35_44
8182,AR,290557,GENDER_MALE,AGE_45_54
8183,AR,290557,GENDER_MALE,AGE_55_100
8184,AR,290557,GENDER_UNLIMITED,AGE_13_17
8185,AR,290557,GENDER_UNLIMITED,AGE_18_24
8186,AR,290557,GENDER_UNLIMITED,AGE_25_34
8187,AR,290557,GENDER_UNLIMITED,AGE_35_44
8188,AR,290557,GENDER_UNLIMITED,AGE_45_54
8189,AR,290557,GENDER_UNLIMITED,AGE_55_100
8190,AR,390903,GENDER_FEMALE,AGE_13_17
8191,AR,390903,GENDER_FEMALE,AGE_18_24
8192,AR,390903,GENDER_FEMALE,AGE_25_34
8193,AR,390903,GENDER_FEMALE,AGE_35_44
8194,AR,390903,GENDER_FEMALE,AGE_45_54
8195,AR,390903,GENDER_FEMALE,AGE_55_100
8196,AR,390903,GENDER_MALE,AGE_13_17
8197,AR,390903,GENDER_MALE,AGE_18_24
8198,AR,390903,GENDER_MALE,AGE_25_34
8199,AR,390903,GENDER_MALE,AGE_35_44
8200,AR,390903,GENDER_MALE,AGE_45_54
8201,AR,390903,GENDER_MALE,AGE_55_100
8202,AR,390903,GENDER_UNLIMITED,AGE_13_17
8203,AR,390903,GENDER_UNLIMITED,AGE_18_24
8204,AR,390903,GENDER_UNLIMITED,AGE_25_34
8205,AR,390903,GENDER_UNLIMITED,AGE_35_44
8206,AR,390903,GENDER_UNLIMITED,AGE_45_54
8207,AR,390903,GENDER_UNLIMITED,AGE_55_100
8208,AT,2542007,GENDER_FEMALE,AGE_13_17
8209,AT,2542007,GENDER_FEMALE,AGE_18_24
8210,AT,2542007,GENDER_FEMALE,AGE_25_34
8211,AT,2542007,GENDER_FEMALE,AGE_35_44
8212,AT,2542007,GENDER_FEMALE,AGE_45_54
8213,AT,2542007,GENDER_FEMALE,AGE_55_100
8214,AT,2542007,GENDER_MALE,AGE_13_17
8215,AT,2542007,GENDER_MALE,AGE_18_24
8216,AT,2542007,GENDER_MALE,AGE_25_34
8217,AT,2542007,GENDER_MALE,AGE_35_44
8218,AT,2542007,GENDER_MALE,AGE_45_54
8219,AT,2542007,GENDER_MALE,AGE_55_100
8220,AT,2542007,GENDER_UNLIMITED,AGE_13_17
8221,AT,2542007,GENDER_UNLIMITED,AGE_18_24
8222,AT,2542007,GENDER_UNLIMITED,AGE_25_34
8223,AT,2542007,GENDER_UNLIMITED,AGE_35_44
8224,AT,2542007,GENDER_UNLIMITED,AGE_45_54
8225,AT,2542007,GENDER_UNLIMITED,AGE_55_100
8226,AT,2750405,GENDER_FEMALE,AGE_13_17
8227,AT,2750405,GENDER_FEMALE,AGE_18_24
8228,AT,2750405,GENDER_FEMALE,AGE_25_34
8229,AT,2750405,GENDER_FEMALE,AGE_35_44
8230,AT,2750405,GENDER_FEMALE,AGE_45_54
8231,AT,2750405,GENDER_FEMALE,AGE_55_100
8232,AT,2750405,GENDER_MALE,AGE_13_17
8233,AT,2750405,GENDER_MALE,AGE_18_24
8234,AT,2750405,GENDER_MALE,AGE_25_34
8235,AT,2750405,GENDER_MALE,AGE_35_44
8236,AT,2750405,GENDER_MALE,AGE_45_54
8237,AT,2750405,GENDER_MALE,AGE_55_100
8238,AT,2750405,GENDER_UNLIMITED,AGE_13_17
8239,AT,2750405,GENDER_UNLIMITED,AGE_18_24
8240,AT,2750405,GENDER_UNLIMITED,AGE_25_34
8241,AT,2750405,GENDER_UNLIMITED,AGE_35_44
8242,AT,2750405,GENDER_UNLIMITED,AGE_45_54
8243,AT,2750405,GENDER_UNLIMITED,AGE_55_100
8244,AT,102358,GENDER_FEMALE,AGE_13_17
8245,AT,102358,GENDER_FEMALE,AGE_18_24
8246,AT,102358,GENDER_FEMALE,AGE_25_34
8247,AT,102358,GENDER_FEMALE,AGE_35_44
8248,AT,102358,GENDER_FEMALE,AGE_45_54
8249,AT,102358,GENDER_FEMALE,AGE_55_100
8250,AT,102358,GENDER_MALE,AGE_13_17
8251,AT,102358,GENDER_MALE,AGE_18_24
8252,AT,102358,GENDER_MALE,AGE_25_34
8253,AT,102358,GENDER_MALE,AGE_35_44
8254,AT,102358,GENDER_MALE,AGE_45_54
8255,AT,102358,GENDER_MALE,AGE_55_100
8256,AT,102358,GENDER_UNLIMITED,AGE_13_17
8257,AT,102358,GENDER_UNLIMITED,AGE_18_24
8258,AT,102358,GENDER_UNLIMITED,AGE_25_34
8259,AT,102358,GENDER_UNLIMITED,AGE_35_44
8260,AT,102358,GENDER_UNLIMITED,AGE_45_54
8261,AT,102358,GENDER_UNLIMITED,AGE_55_100
8262,AT,2623032,GENDER_FEMALE,AGE_13_17
8263,AT,2623032,GENDER_FEMALE,AGE_18_24
8264,AT,2623032,GENDER_FEMALE,AGE_25_34
8265,AT,2623032,GENDER_FEMALE,AGE_35_44
8266,AT,2623032,GENDER_FEMALE,AGE_45_54
8267,AT,2623032,GENDER_FEMALE,AGE_55_100
8268,AT,2623032,GENDER_MALE,AGE_13_17
8269,AT,2623032,GENDER_MALE,AGE_18_24
8270,AT,2623032,GENDER_MALE,AGE_25_34
8271,AT,2623032,GENDER_MALE,AGE_35_44
8272,AT,2623032,GENDER_MALE,AGE_45_54
8273,AT,2623032,GENDER_MALE,AGE_55_100
8274,AT,2623032,GENDER_UNLIMITED,AGE_13_17
8275,AT,2623032,GENDER_UNLIMITED,AGE_18_24
8276,AT,2623032,GENDER_UNLIMITED,AGE_25_34
8277,AT,2623032,GENDER_UNLIMITED,AGE_35_44
8278,AT,2623032,GENDER_UNLIMITED,AGE_45_54
8279,AT,2623032,GENDER_UNLIMITED,AGE_55_100
8280,AT,3439705,GENDER_FEMALE,AGE_13_17
8281,AT,3439705,GENDER_FEMALE,AGE_18_24
8282,AT,3439705,GENDER_FEMALE,AGE_25_34
8283,AT,3439705,GENDER_FEMALE,AGE_35_44
8284,AT,3439705,GENDER_FEMALE,AGE_45_54
8285,AT,3439705,GENDER_FEMALE,AGE_55_100
8286,AT,3439705,GENDER_MALE,AGE_13_17
8287,AT,3439705,GENDER_MALE,AGE_18_24
8288,AT,3439705,GENDER_MALE,AGE_25_34
8289,AT,3439705,GENDER_MALE,AGE_35_44
8290,AT,3439705,GENDER_MALE,AGE_45_54
8291,AT,3439705,GENDER_MALE,AGE_55_100
8292,AT,3439705,GENDER_UNLIMITED,AGE_13_17
8293,AT,3439705,GENDER_UNLIMITED,AGE_18_24
8294,AT,3439705,GENDER_UNLIMITED,AGE_25_34
8295,AT,3439705,GENDER_UNLIMITED,AGE_35_44
8296,AT,3439705,GENDER_UNLIMITED,AGE_45_54
8297,AT,3439705,GENDER_UNLIMITED,AGE_55_100
8298,AT,192950,GENDER_FEMALE,AGE_13_17
8299,AT,192950,GENDER_FEMALE,AGE_18_24
8300,AT,192950,GENDER_FEMALE,AGE_25_34
8301,AT,192950,GENDER_FEMALE,AGE_35_44
8302,AT,192950,GENDER_FEMALE,AGE_45_54
8303,AT,192950,GENDER_FEMALE,AGE_55_100
8304,AT,192950,GENDER_MALE,AGE_13_17
8305,AT,192950,GENDER_MALE,AGE_18_24
8306,AT,192950,GENDER_MALE,AGE_25_34
8307,AT,192950,GENDER_MALE,AGE_35_44
8308,AT,192950,GENDER_MALE,AGE_45_54
8309,AT,192950,GENDER_MALE,AGE_55_100
8310,AT,192950,GENDER_UNLIMITED,AGE_13_17
8311,AT,192950,GENDER_UNLIMITED,AGE_18_24
8312,AT,192950,GENDER_UNLIMITED,AGE_25_34
8313,AT,192950,GENDER_UNLIMITED,AGE_35_44
8314,AT,192950,GENDER_UNLIMITED,AGE_45_54
8315,AT,192950,GENDER_UNLIMITED,AGE_55_100
8316,AT,798549,GENDER_FEMALE,AGE_13_17
8317,AT,798549,GENDER_FEMALE,AGE_18_24
8318,AT,798549,GENDER_FEMALE,AGE_25_34
8319,AT,798549,GENDER_FEMALE,AGE_35_44
8320,AT,798549,GENDER_FEMALE,AGE_45_54
8321,AT,798549,GENDER_FEMALE,AGE_55_100
8322,AT,798549,GENDER_MALE,AGE_13_17
8323,AT,798549,GENDER_MALE,AGE_18_24
8324,AT,798549,GENDER_MALE,AGE_25_34
8325,AT,798549,GENDER_MALE,AGE_35_44
8326,AT,798549,GENDER_MALE,AGE_45_54
8327,AT,798549,GENDER_MALE,AGE_55_100
8328,AT,798549,GENDER_UNLIMITED,AGE_13_17
8329,AT,798549,GENDER_UNLIMITED,AGE_18_24
8330,AT,798549,GENDER_UNLIMITED,AGE_25_34
8331,AT,798549,GENDER_UNLIMITED,AGE_35_44
8332,AT,798549,GENDER_UNLIMITED,AGE_45_54
8333,AT,798549,GENDER_UNLIMITED,AGE_55_100
8334,AT,3865483,GENDER_FEMALE,AGE_13_17
8335,AT,3865483,GENDER_FEMALE,AGE_18_24
8336,AT,3865483,GENDER_FEMALE,AGE_25_34
8337,AT,3865483,GENDER_FEMALE,AGE_35_44
8338,AT,3865483,GENDER_FEMALE,AGE_45_54
8339,AT,3865483,GENDER_FEMALE,AGE_55_100
8340,AT,3865483,GENDER_MALE,AGE_13_17
8341,AT,3865483,GENDER_MALE,AGE_18_24
8342,AT,3865483,GENDER_MALE,AGE_25_34
8343,AT,3865483,GENDER_MALE,AGE_35_44
8344,AT,3865483,GENDER_MALE,AGE_45_54
8345,AT,3865483,GENDER_MALE,AGE_55_100
8346,AT,3865483,GENDER_UNLIMITED,AGE_13_17
8347,AT,3865483,GENDER_UNLIMITED,AGE_18_24
8348,AT,3865483,GENDER_UNLIMITED,AGE_25_34
8349,AT,3865483,GENDER_UNLIMITED,AGE_35_44
8350,AT,3865483,GENDER_UNLIMITED,AGE_45_54
8351,AT,3865483,GENDER_UNLIMITED,AGE_55_100
8352,AT,2782113,GENDER_FEMALE,AGE_13_17
8353,AT,2782113,GENDER_FEMALE,AGE_18_24
8354,AT,2782113,GENDER_FEMALE,AGE_25_34
8355,AT,2782113,GENDER_FEMALE,AGE_35_44
8356,AT,2782113,GENDER_FEMALE,AGE_45_54
8357,AT,2782113,GENDER_FEMALE,AGE_55_100
8358,AT,2782113,GENDER_MALE,AGE_13_17
8359,AT,2782113,GENDER_MALE,AGE_18_24
8360,AT,2782113,GENDER_MALE,AGE_25_34
8361,AT,2782113,GENDER_MALE,AGE_35_44
8362,AT,2782113,GENDER_MALE,AGE_45_54
8363,AT,2782113,GENDER_MALE,AGE_55_100
8364,AT,2782113,GENDER_UNLIMITED,AGE_13_17
8365,AT,2782113,GENDER_UNLIMITED,AGE_18_24
8366,AT,2782113,GENDER_UNLIMITED,AGE_25_34
8367,AT,2782113,GENDER_UNLIMITED,AGE_35_44
8368,AT,2782113,GENDER_UNLIMITED,AGE_45_54
8369,AT,2782113,GENDER_UNLIMITED,AGE_55_100
8370,AT,3703430,GENDER_FEMALE,AGE_13_17
8371,AT,3703430,GENDER_FEMALE,AGE_18_24
8372,AT,3703430,GENDER_FEMALE,AGE_25_34
8373,AT,3703430,GENDER_FEMALE,AGE_35_44
8374,AT,3703430,GENDER_FEMALE,AGE_45_54
8375,AT,3703430,GENDER_FEMALE,AGE_55_100
8376,AT,3703430,GENDER_MALE,AGE_13_17
8377,AT,3703430,GENDER_MALE,AGE_18_24
8378,AT,3703430,GENDER_MALE,AGE_25_34
8379,AT,3703430,GENDER_MALE,AGE_35_44
8380,AT,3703430,GENDER_MALE,AGE_45_54
8381,AT,3703430,GENDER_MALE,AGE_55_100
8382,AT,3703430,GENDER_UNLIMITED,AGE_13_17
8383,AT,3703430,GENDER_UNLIMITED,AGE_18_24
8384,AT,3703430,GENDER_UNLIMITED,AGE_25_34
8385,AT,3703430,GENDER_UNLIMITED,AGE_35_44
8386,AT,3703430,GENDER_UNLIMITED,AGE_45_54
8387,AT,3703430,GENDER_UNLIMITED,AGE_55_100
8388,AT,3595528,GENDER_FEMALE,AGE_13_17
8389,AT,3595528,GENDER_FEMALE,AGE_18_24
8390,AT,3595528,GENDER_FEMALE,AGE_25_34
8391,AT,3595528,GENDER_FEMALE,AGE_35_44
8392,AT,3595528,GENDER_FEMALE,AGE_45_54
8393,AT,3595528,GENDER_FEMALE,AGE_55_100
8394,AT,3595528,GENDER_MALE,AGE_13_17
8395,AT,3595528,GENDER_MALE,AGE_18_24
8396,AT,3595528,GENDER_MALE,AGE_25_34
8397,AT,3595528,GENDER_MALE,AGE_35_44
8398,AT,3595528,GENDER_MALE,AGE_45_54
8399,AT,3595528,GENDER_MALE,AGE_55_100
8400,AT,3595528,GENDER_UNLIMITED,AGE_13_17
8401,AT,3595528,GENDER_UNLIMITED,AGE_18_24
8402,AT,3595528,GENDER_UNLIMITED,AGE_25_34
8403,AT,3595528,GENDER_UNLIMITED,AGE_35_44
8404,AT,3595528,GENDER_UNLIMITED,AGE_45_54
8405,AT,3595528,GENDER_UNLIMITED,AGE_55_100
8406,AT,1835841,GENDER_FEMALE,AGE_13_17
8407,AT,1835841,GENDER_FEMALE,AGE_18_24
8408,AT,1835841,GENDER_FEMALE,AGE_25_34
8409,AT,1835841,GENDER_FEMALE,AGE_35_44
8410,AT,1835841,GENDER_FEMALE,AGE_45_54
8411,AT,1835841,GENDER_FEMALE,AGE_55_100
8412,AT,1835841,GENDER_MALE,AGE_13_17
8413,AT,1835841,GENDER_MALE,AGE_18_24
8414,AT,1835841,GENDER_MALE,AGE_25_34
8415,AT,1835841,GENDER_MALE,AGE_35_44
8416,AT,1835841,GENDER_MALE,AGE_45_54
8417,AT,1835841,GENDER_MALE,AGE_55_100
8418,AT,1835841,GENDER_UNLIMITED,AGE_13_17
8419,AT,1835841,GENDER_UNLIMITED,AGE_18_24
8420,AT,1835841,GENDER_UNLIMITED,AGE_25_34
8421,AT,1835841,GENDER_UNLIMITED,AGE_35_44
8422,AT,1835841,GENDER_UNLIMITED,AGE_45_54
8423,AT,1835841,GENDER_UNLIMITED,AGE_55_100
8424,AT,3077311,GENDER_FEMALE,AGE_13_17
8425,AT,3077311,GENDER_FEMALE,AGE_18_24
8426,AT,3077311,GENDER_FEMALE,AGE_25_34
8427,AT,3077311,GENDER_FEMALE,AGE_35_44
8428,AT,3077311,GENDER_FEMALE,AGE_45_54
8429,AT,3077311,GENDER_FEMALE,AGE_55_100
8430,AT,3077311,GENDER_MALE,AGE_13_17
8431,AT,3077311,GENDER_MALE,AGE_18_24
8432,AT,3077311,GENDER_MALE,AGE_25_34
8433,AT,3077311,GENDER_MALE,AGE_35_44
8434,AT,3077311,GENDER_MALE,AGE_45_54
8435,AT,3077311,GENDER_MALE,AGE_55_100
8436,AT,3077311,GENDER_UNLIMITED,AGE_13_17
