,index,name,ages_ranges,geo_location,genders,interests,behavior,scholarities,languages,family_statuses,all_fields,targeting,response,lower_end,upper_end,user_count_stage,timestamp
44,44,JP,AGE_35_44,1861060,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1861060'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623253602935CAF340C7FB81EFC', 'data': {'user_count': {'lower_end': 31080000, 'upper_end': 37988000}, 'user_count_stage': 2}}",31080000,37988000,2,2025-06-27 01:29:34.842293
45,45,JP,AGE_45_54,1861060,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1861060'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262325366999DD050820EAB82FA8', 'data': {'user_count': {'lower_end': 8239000, 'upper_end': 10071000}, 'user_count_stage': 2}}",8239000,10071000,2,2025-06-27 01:29:34.842293
46,46,JP,AGE_55_100,1861060,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1861060'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623253508C4EA9E05A6FFBAB7B3', 'data': {'user_count': {'lower_end': 7434000, 'upper_end': 9087000}, 'user_count_stage': 2}}",7434000,9087000,2,2025-06-27 01:29:34.842293
47,47,JP,AGE_55_100,1861060,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1861060'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232536EB1672BF8EEEDDB5C20A', 'data': {'user_count': {'lower_end': 6708000, 'upper_end': 8200000}, 'user_count_stage': 2}}",6708000,8200000,2,2025-06-27 01:29:34.842293
48,48,JP,AGE_18_24,1861060,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1861060'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623253676A5CA1C47752CB9C061', 'data': {'user_count': {'lower_end': 27366000, 'upper_end': 33449000}, 'user_count_stage': 2}}",27366000,33449000,2,2025-06-27 01:29:34.842293
49,49,JP,AGE_13_17,1861060,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1861060'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262325366664F31E3B9D88B89FFA', 'data': {'user_count': {'lower_end': 0, 'upper_end': 3000}, 'user_count_stage': 1}}",0,3000,1,2025-06-27 01:29:34.842293
50,50,JP,AGE_25_34,1861060,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1861060'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262325370FFBD6E4D6FDABB6BF9C', 'data': {'user_count': {'lower_end': 67582000, 'upper_end': 82601000}, 'user_count_stage': 3}}",67582000,82601000,3,2025-06-27 01:29:34.842293
51,51,JP,AGE_35_44,1861060,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1861060'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262325378A61FA44B00EE4BA4B1B', 'data': {'user_count': {'lower_end': 46858000, 'upper_end': 57272000}, 'user_count_stage': 3}}",46858000,57272000,3,2025-06-27 01:29:34.842293
52,52,JP,AGE_45_54,1861060,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1861060'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262325370579BD348BCA3EB6B1D7', 'data': {'user_count': {'lower_end': 19191000, 'upper_end': 23456000}, 'user_count_stage': 2}}",19191000,23456000,2,2025-06-27 01:29:34.842293
53,53,JP,AGE_55_100,1861060,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['1861060'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262325376664F31E3B9D88B8A013', 'data': {'user_count': {'lower_end': 14142000, 'upper_end': 17286000}, 'user_count_stage': 2}}",14142000,17286000,2,2025-06-27 01:29:34.842293
54,54,AE,AGE_13_17,290557,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623253774A994AC3670EEB92C3C', 'data': {'user_count': {'lower_end': 0, 'upper_end': 3000}, 'user_count_stage': 1}}",0,3000,1,2025-06-27 01:29:34.842293
55,55,AE,AGE_18_24,290557,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623253782B7F735FB052BB63A6E', 'data': {'user_count': {'lower_end': 1388000, 'upper_end': 1697000}, 'user_count_stage': 2}}",1388000,1697000,2,2025-06-27 01:29:34.842293
56,56,AE,AGE_25_34,290557,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623253876A5CA1C47752CB9C090', 'data': {'user_count': {'lower_end': 2775000, 'upper_end': 3393000}, 'user_count_stage': 2}}",2775000,3393000,2,2025-06-27 01:29:34.842293
57,57,AE,AGE_35_44,290557,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232538C5995597CC6203D62CEE', 'data': {'user_count': {'lower_end': 1729000, 'upper_end': 2114000}, 'user_count_stage': 2}}",1729000,2114000,2,2025-06-27 01:29:34.842293
58,58,AE,AGE_45_54,290557,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232538FCB0A5FAB88A58BA9C35', 'data': {'user_count': {'lower_end': 594000, 'upper_end': 727000}, 'user_count_stage': 2}}",594000,727000,2,2025-06-27 01:29:34.842293
59,59,AE,AGE_55_100,290557,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623253807601A7A06D790B8ACB5', 'data': {'user_count': {'lower_end': 487000, 'upper_end': 597000}, 'user_count_stage': 2}}",487000,597000,2,2025-06-27 01:29:34.842293
60,60,AE,AGE_13_17,290557,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623253810F3C665D849E6BAB48C', 'data': {'user_count': {'lower_end': 0, 'upper_end': 3000}, 'user_count_stage': 1}}",0,3000,1,2025-06-27 01:29:34.842293
61,61,AE,AGE_18_24,290557,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232538AB40C68372385FCB0971', 'data': {'user_count': {'lower_end': 3371000, 'upper_end': 4122000}, 'user_count_stage': 2}}",3371000,4122000,2,2025-06-27 01:29:34.842293
62,62,AE,AGE_25_34,290557,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232539840E29108EAF53BBABF8', 'data': {'user_count': {'lower_end': 7070000, 'upper_end': 8642000}, 'user_count_stage': 3}}",7070000,8642000,3,2025-06-27 01:29:34.842293
63,63,AE,AGE_35_44,290557,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232539202D59E1777C2EB596D3', 'data': {'user_count': {'lower_end': 3955000, 'upper_end': 4835000}, 'user_count_stage': 2}}",3955000,4835000,2,2025-06-27 01:29:34.842293
64,64,AE,AGE_45_54,290557,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623253952379F75B293FABA4933', 'data': {'user_count': {'lower_end': 767000, 'upper_end': 938000}, 'user_count_stage': 2}}",767000,938000,2,2025-06-27 01:29:34.842293
65,65,AE,AGE_55_100,290557,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262325395495F191E2E0C7B84CA4', 'data': {'user_count': {'lower_end': 580000, 'upper_end': 709000}, 'user_count_stage': 2}}",580000,709000,2,2025-06-27 01:29:34.842293
66,66,AE,AGE_13_17,290557,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262325393FC0E8BCE40733B9BF0D', 'data': {'user_count': {'lower_end': 0, 'upper_end': 3000}, 'user_count_stage': 1}}",0,3000,1,2025-06-27 01:29:34.842293
67,67,AE,AGE_18_24,290557,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262325407FA650C8BA2D56B82CD5', 'data': {'user_count': {'lower_end': 4759000, 'upper_end': 5818000}, 'user_count_stage': 3}}",4759000,5818000,3,2025-06-27 01:29:34.842293
68,68,AE,AGE_25_34,290557,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623254098758934F5A6D3C99DED', 'data': {'user_count': {'lower_end': 9846000, 'upper_end': 12035000}, 'user_count_stage': 3}}",9846000,12035000,3,2025-06-27 01:29:34.842293
69,69,AE,AGE_35_44,290557,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623254095C262E68B392BB48560', 'data': {'user_count': {'lower_end': 5684000, 'upper_end': 6949000}, 'user_count_stage': 3}}",5684000,6949000,3,2025-06-27 01:29:34.842293
70,70,AE,AGE_45_54,290557,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232540A63FEA5D939379B82CC9', 'data': {'user_count': {'lower_end': 1361000, 'upper_end': 1664000}, 'user_count_stage': 2}}",1361000,1664000,2,2025-06-27 01:29:34.842293
71,71,PA,AGE_13_17,3703430,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3703430'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232540C1DC88587434A4B90AAC', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
72,72,AE,AGE_55_100,290557,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['290557'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262325400A01D5FF6BD464B9DE52', 'data': {'user_count': {'lower_end': 1067000, 'upper_end': 1306000}, 'user_count_stage': 2}}",1067000,1306000,2,2025-06-27 01:29:34.842293
73,73,PA,AGE_18_24,3703430,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3703430'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623254190CB6CE4983B23B64EBC', 'data': {'user_count': {'lower_end': 352000, 'upper_end': 431000}, 'user_count_stage': 2}}",352000,431000,2,2025-06-27 01:29:34.842293
74,74,PA,AGE_25_34,3703430,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3703430'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262325419EA3F19C69EA7DBA10BA', 'data': {'user_count': {'lower_end': 480000, 'upper_end': 588000}, 'user_count_stage': 2}}",480000,588000,2,2025-06-27 01:29:34.842293
75,75,PA,AGE_35_44,3703430,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3703430'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232541E65319D6084AFCDDA7D7', 'data': {'user_count': {'lower_end': 193000, 'upper_end': 237000}, 'user_count_stage': 2}}",193000,237000,2,2025-06-27 01:29:34.842293
76,76,PA,AGE_45_54,3703430,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3703430'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232541716E8D5ED95F12B9D355', 'data': {'user_count': {'lower_end': 123000, 'upper_end': 152000}, 'user_count_stage': 2}}",123000,152000,2,2025-06-27 01:29:34.842293
77,77,PA,AGE_55_100,3703430,GENDER_FEMALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3703430'], 'gender': 'GENDER_FEMALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232541A63FEA5D939379B82CEC', 'data': {'user_count': {'lower_end': 131000, 'upper_end': 162000}, 'user_count_stage': 2}}",131000,162000,2,2025-06-27 01:29:34.842293
78,78,PA,AGE_18_24,3703430,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3703430'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_18_24']}",,"{'code': 0, 'message': 'OK', 'request_id': '202506262325428282D6C843BE47BBC9A3', 'data': {'user_count': {'lower_end': 345000, 'upper_end': 422000}, 'user_count_stage': 2}}",345000,422000,2,2025-06-27 01:29:34.842293
79,79,PA,AGE_25_34,3703430,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3703430'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_25_34']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232542202D59E1777C2EB5972E', 'data': {'user_count': {'lower_end': 648000, 'upper_end': 793000}, 'user_count_stage': 3}}",648000,793000,3,2025-06-27 01:29:34.842293
80,80,PA,AGE_35_44,3703430,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3703430'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_35_44']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232542C1DC88587434A4B90AC9', 'data': {'user_count': {'lower_end': 240000, 'upper_end': 294000}, 'user_count_stage': 2}}",240000,294000,2,2025-06-27 01:29:34.842293
81,81,PA,AGE_45_54,3703430,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3703430'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_45_54']}",,"{'code': 0, 'message': 'OK', 'request_id': '2025062623254276A5CA1C47752CB9C107', 'data': {'user_count': {'lower_end': 135000, 'upper_end': 166000}, 'user_count_stage': 2}}",135000,166000,2,2025-06-27 01:29:34.842293
82,82,PA,AGE_55_100,3703430,GENDER_MALE,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3703430'], 'gender': 'GENDER_MALE', 'age_groups': ['AGE_55_100']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232543347E24B6C98B0ABDD286', 'data': {'user_count': {'lower_end': 114000, 'upper_end': 141000}, 'user_count_stage': 2}}",114000,141000,2,2025-06-27 01:29:34.842293
83,83,PA,AGE_13_17,3703430,GENDER_UNLIMITED,,,,,,"{'advertiser_id': '7381489555305775105', 'objective_type': 'REACH', 'optimization_goal': 'REACH', 'placements': ['PLACEMENT_TIKTOK', 'PLACEMENT_PANGLE', 'PLACEMENT_GLOBAL_APP_BUNDLE'], 'location_ids': ['3703430'], 'gender': 'GENDER_UNLIMITED', 'age_groups': ['AGE_13_17']}",,"{'code': 0, 'message': 'OK', 'request_id': '20250626232543DAA3600A42E59EBAD22A', 'data': {'user_count': {'lower_end': 0, 'upper_end': 1000}, 'user_count_stage': 1}}",0,1000,1,2025-06-27 01:29:34.842293
